# QV 2022-09-29 from Airbus DS technical support Excel file
# SpectralValues_Normalized-PHR1A_PHR1B_SPOT6_SPOT7_PNEO3-4.xlsx
#
#  Pléiades Neo PNEO4 Band 1 BlueCoastal
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.942	9.40694E-06
0.943	8.33403E-06
0.944	7.48773E-06
0.945	6.5802E-06
0.946	5.85479E-06
0.947	5.14683E-06
0.948	4.57539E-06
0.949	4.11534E-06
0.95	3.64069E-06
0.951	3.25463E-06
0.952	3.12972E-06
0.953	2.94246E-06
0.954	2.72634E-06
0.955	2.72271E-06
0.956	2.69897E-06
0.957	2.56852E-06
0.958	2.44584E-06
0.959	2.33403E-06
0.96	2.23342E-06
0.961	2.19612E-06
0.962	2.16135E-06
0.963	2.15814E-06
0.964	2.13418E-06
0.965	2.10945E-06
0.966	2.08699E-06
0.967	2.06191E-06
0.968	2.01658E-06
0.969	1.93746E-06
0.97	1.926E-06
0.971	1.94172E-06
0.972	1.94107E-06
0.973	1.92377E-06
0.974	1.91063E-06
0.975	1.94967E-06
0.976	1.97549E-06
0.977	2.02011E-06
0.978	2.01878E-06
0.979	1.93987E-06
0.98	1.90612E-06
0.981	1.95184E-06
0.982	1.98103E-06
0.983	1.96045E-06
0.984	1.91278E-06
0.985	1.86325E-06
0.986	1.89671E-06
0.987	1.92661E-06
0.988	1.93044E-06
0.989	1.98893E-06
0.99	1.97555E-06
0.991	1.94206E-06
0.992	1.99429E-06
0.993	2.04577E-06
0.994	2.05616E-06
0.995	2.08143E-06
0.996	2.03673E-06
0.997	2.106E-06
0.998	2.16059E-06
0.999	2.21078E-06
1	2.21551E-06
1.001	2.17933E-06
1.002	2.18959E-06
1.003	2.2554E-06
1.004	2.28663E-06
1.005	2.25394E-06
1.006	2.3315E-06
1.007	2.45409E-06
1.008	2.47684E-06
1.009	2.47197E-06
1.01	2.48734E-06
1.011	2.52072E-06
1.012	2.56506E-06
1.013	2.6194E-06
1.014	2.67678E-06
1.015	2.69787E-06
1.016	2.73477E-06
1.017	2.82459E-06
1.018	2.82041E-06
1.019	2.891E-06
1.02	2.93086E-06
1.021	2.9545E-06
1.022	3.00043E-06
1.023	3.04522E-06
1.024	3.00778E-06
1.025	2.98891E-06
1.026	2.96461E-06
1.027	2.8969E-06
1.028	2.75868E-06
1.029	2.62033E-06
1.03	2.48898E-06
1.031	2.32767E-06
1.032	2.16659E-06
1.033	2.07299E-06
1.034	2.02727E-06
1.035	1.9379E-06
1.036	1.93914E-06
1.037	1.99893E-06
1.038	1.93688E-06
1.039	1.92706E-06
1.04	1.94074E-06
1.041	1.93638E-06
1.042	1.9075E-06
1.043	1.90593E-06
1.044	1.95734E-06
1.045	1.96402E-06
1.046	1.87675E-06
1.047	1.80745E-06
1.048	1.90355E-06
1.049	1.97021E-06
1.05	1.8043E-06
1.051	1.43424E-06
1.052	7.72007E-07
1.053	5.46565E-07
1.054	6.81937E-07
1.055	6.92768E-07
1.056	5.77077E-07
1.057	5.86124E-07
1.058	4.52271E-07
1.059	3.96548E-07
1.06	3.53552E-07
1.061	3.17532E-07
1.062	1.95035E-07
1.063	9.20039E-08
1.064	2.32901E-07
1.065	3.45056E-07
1.066	1.50434E-07
1.067	9.31982E-08
1.068	1.44941E-07
1.069	1.16528E-07
1.07	1.19507E-07
1.071	2.13837E-07
1.072	1.98165E-07
1.073	3.27131E-07
1.074	3.59218E-07
1.075	2.75799E-07
1.076	3.94663E-07
1.077	3.70803E-07
1.078	3.74683E-07
1.079	2.94301E-07
1.08	3.34541E-07
1.081	2.51615E-07
1.082	2.13711E-07
1.083	2.73344E-07
1.084	3.54644E-07
1.085	5.18342E-07
1.086	5.46488E-07
1.087	4.8987E-07
1.088	6.17041E-07
1.089	6.90326E-07
1.09	5.66322E-07
1.091	3.81741E-07
1.092	2.55102E-07
1.093	2.62546E-07
1.094	4.29493E-07
1.095	3.58393E-07
1.096	3.14062E-07
1.097	4.04578E-07
1.098	4.28386E-07
1.099	2.36147E-07
1.1	1.5605E-07
